channel,depth,dislikes,duration,id,key,likes,mult,nb_recommendations,pubdate,recommendations,title,views
ABC News,1,40,121,DPFdV_INZwE,['1aacbe'],343,0.14222047450517702,2,2020-04-22,"['62UpLo42F28', 'w_Ma8oQLmSM', 'YJIX11J1qzk', 'r9UgWLj_osQ', 'va9HnnvRYs0', 'WrOzwoMKzH4', '_nslXXnnIiY', 'biorRAQJhH8', 'nWz3MUUy4Go', 'MfgIXP4NWjw', 'JtnsZ2JaKso', 'aNxd2WvIOnA', 'WaBXQ1irNA0', 'fvugoM9-nuw', '0IjTGnUzhMk', 'yh8l2LlvdHk', 'ltvrbUOuQzE', 'm08i8oXpFB0', 'Zk11vI-7czE', '0oX8uWNAgKs']",Johnson wary about lifting lockdown in Britain as Denmark reopens,26
weiwen shi,1,790,1874,UVBgfCoVHSU,['1aaedb'],8043,0.28444094901035505,4,2013-01-25,"['Sn17U4DyYfY', 'T-Y-B2yFL_g', 'EGgnEIX5f4E', 'S54P1HWtXSo', 'SqkBLmoCRPs', 'UruofXufVuo', '33AtPSMCPzk', '7iBunhj602o', 'YAiBLo14dz8', '7nrTZN1avH0', '_4Glqu8zXrA', 'VpoDl-QzN7Y', 'lI8cYx64U0k', 'jBXVaor47Io', '-19hK8TF-GY', 'O1h8vk3TRXI', '9bDunikka28', 'bWhLsYe3_go', 'BFqOEnexioA', 'gxD3P0POH3Q']",Michael Jordan 1991 NBA Finals Great Performance,2
L2-B2,1,695,1681,ZKva86_noaM,"['1aeddc', '1bddc', '1daddc']",20,1.208874033294009,17,2016-09-23,"['aByaVmuUeL8', '6ZFbNTmhqKw', 'vCKfoThiaQM', 'RqH-dweQd0o', 'jIVwNmxcWzQ', 'FTDSEIVk0Js', 'kY30PCQsdXI', 'ntSSopolcU0', 'jWuTWTeW7d8', '5Xz1_tVE_mQ', 'YUnzZO32QQM', 'iOG4BDwe8SM', 'vMO0GQB44EI', 'YycVzHOJpAo', '5kOlJ6q_Wl0', '93ARWbGZzYQ', '-2ESUWKVFaE', 'wt7YqNDRq5Y', 'UELvupRRCgM']",Batman (1989) - Curiosidades y Errores,1
The Daily Show with Trevor Noah,1,1848,1246,GgHRGgViWfY,"['1babdb', '1bceee']",38,0.9244330842836541,13,2019-07-08,"['Ym1NLvmcl0k', 'LsGL5MXRVmc', 'TtziF8sgZ0I', 'QlaeirHJpns', 'd1rHsI-g3z4', '6JBpr5Rqdtg', 'kIwTOCwYke4', '7MWxq80oze0', 'NzDhm808oU4', 'MauZdBmffo8', 'nV5fXPVeZoQ', 'c1nIqzwXT-s', 'NucQzQBALr0', 'Cu07QRP82N0', 'BWO6i8cH8SA', '4APOXh9qzlw', 'cSmusC3VnHQ', 'jyOnfK_UMV4', '5nIlIPjUsuA', 'KVcmdJ-5e7M']",In the Foxhole Vol. 2 | The Daily Show,3
Fox Business,1,596,7039,EyOsP21XfEk,"['1abbe', '1eacab', '1eacca', '1eddee']",3556,1.564425219556953,22,2020-04-22,"['PmLIGwqkqTw', 'aNxd2WvIOnA', 'AEEamSWwynE', 'WA1Ji-Hj1qo', 'AD4x6AsIu8g', 'phsU1vVHOQI', 'xdvdKhKAJs4', 'ffEVhvIrbC8', 'b16H9Srwdew', 'HqnHa9jRRlU', 'wiMfSjqBhkw', '9UWhlvP5MVU', '0oX8uWNAgKs', '855Am6ovK7s', 'IFpv2ksDKlE', 's7gDXtRS0jo', 'C92LlAnGScc', 'MltgcggG4dk', 'fH4fqHXF7vE', 'KmQ5zjIwWe8']","Trump, Coronavirus Task Force holds press briefing at White House | 4/22/20",373
ABC News,1,87,319,COruLNO6ZaA,"['1baeed', '1dcd', '1deed']",817,0.355551186262944,5,2020-04-21,"['b2vip71s1x8', 'w_Ma8oQLmSM', 'STGN2-NJvvA', '7PbFyH-QPo4', 'YJIX11J1qzk', 'LKV1bN5qimo', 'aNxd2WvIOnA', 'h1tKBuagaGQ', '_w3lgXDT9GU', 'JFhOcevvBxY', 'xyY6nR_PyQ8', '1jUVIFfGqcM', '6Ln4PfTwf-E', 'KpQ0zHZ8yn0', 'ffEVhvIrbC8', 'Yg3HGOaYRLs', 'nMv1F6BXcEE', 'C92LlAnGScc', 'jv1gCFy3iMI', 'R4ZuEamx_MM']",Some states announce plans to reopen as LA and NYC await drop in cases l ABC News,40
LastWeekTonight,1,9506,1331,_066dEkycr4,['1debae'],350,0.28444094901035505,4,2020-03-15,"['ElIf2DBrWzU', 'SOS7e6UTNPI', '8A3jiM2FNR8', 'WyGq6cjcc3Q', 'NnOVF1152GM', 'aeT3YOYsvMs', '7Z2XRg3dy9k', 'pvDXtJBwXAM', 'rs2RlZQVXBU', '0vgOzy0Mfsw', 'DuzEd1EbT88', 'Y7nZ4mw4mXw', 'Okrrdoh6VQQ', 'xecEV4dSAXE', 'XlrYiJt9IlQ', 'wD8AwgO0AQI', 'nibwVszJIgE', 'QCjk_NPsIqU', 'krcHpMdOVAk', 'YJIX11J1qzk']",Coronavirus II: Last Week Tonight with John Oliver (HBO),11
Diacono Jorge Sonnante,1,15,1820,dYLkiR14JN8,['1edede'],77,0.28444094901035505,4,2020-04-18,"['yrxJHRk5XDg', 'Om78Uxw20uo', 'Jl5ki1JhPWk', 'M1ppYlx2rBU', 'gcjOhzlBrwY', 'p5WGYwHPMAg', 'RnCJjjJ5lNA', 'qVwvLOANors', 'TNF5Y1C6SKw', '_iMKVbplk0k', 'EAR8oN8i3mg', '_YLaZZNsBSA', 'cl13BRJfwLA', 'sNFns3e70uk', 'qR3E054wNVk', 'rrlmyxdP2nU', 'WWb1Czg11a4', 'euaZg8UiKuc', 'TP7WN5jjyAc', 'czYMD2-kszQ']",ADVERTENCIA A TODA LA GENTE MUNDIAL / WARNING TO ALL WORLD PEOPLE,4
Breakfast Club Power 105.1 FM,1,27,1527,qfNW7YdOW6c,['1adcde'],460,0.21333071175776602,3,2020-04-16,"['fW39KOf_f04', 'K-mL1cOcwos', 'fGCMcu2iei0', 'rmfdpX0wG6c', '4GCPUZYcC0Q', 'a8-uYqPiLz0', 'roiw0Ykwa6E', 'S3KHOXq4-Oc', 'RjjVTx7Ul8o', '72TFMGwkdYo', 'i-8Z2p_Y0VA', 'Y2TbLohPKI0', 'kpU3E7cBEn0', 'Y03xQaU7YEE', 'yV8eEyXn32I', 'cGzuNt2137g', '0oX8uWNAgKs', 'LDdhXPKnWvY', 'Hv7LAjX5uPI']",Dr. Natasha Sandy Explains Importance Of Social Distancing + More,32
EMCrit,1,9,1375,HzUEI-z77Uk,['1acbdb'],142,0.21333071175776602,3,2020-04-24,"['mZqNiQxJLSU', 'dTGpWDIzEPQ', 'crjsmj4G0MU', 'aK98wJZpB6c', 'lNbo30X3A7Q', 'Elgct0nOcKY', 'BwyDCHf5iCY', 'gk_Qf-JAL84', '7Y7JfeQMz_s', 'HD_oyqnlNdQ', '5hHkr6kUGEE', 'F7Ce5nhs-3E', 'CHT2jHMggpE', 'dBnniua6-oM', 'uaJpTqanr3A', 'v2EHsG-C_Rg', 'ScoSEeZJE08', 'rMT97toZNJw', 'V0Miq86nYZM', 'QEMBJXfEd2M']",COVID Ventilation Round Table,3721
The Late Show with Stephen Colbert,1,6462,486,5rjtKMcvqwA,['1babce'],57,0.28444094901035505,4,2017-08-03,"['--IS0XiNdpk', 'uiqVRv9OMP0', 'UM-Q_zpuJGU', 'CABVnXoe9gw', 'tHv0RExQsPQ', '7KHvKzpsQrA', 'tlScX2stRuo', '2z3wUD3AZg4', '4x-4nPqn7Jo', 'nyLDRioIWKE', 'KCnW6139C40', 'R4SYIfhzMmU', 'ZX5MHNvjw7o', 'XJiCE88hOmM', 'TXWkTc5_G4E', 'VNM7Z7hir_I', 'MvZ-clcMCec', 'w7hf5wbggdA', 't2teD6IV8js', 'qtQn2b10kAc']",Dave Chappelle Updates His 'Give Trump A Chance' Statement,7
Fox News,2,1310,554,FzV1QB2xNeE,['1eccc'],19,0.9244330842836541,13,2020-04-21,"['roNnka8B4lI', 'vCZjtQgSuMg', 'LXn7rDF-95A', 'J7oLjAAIsKg', '80aeEsBywTc', 'Y2M-lUdMUAo', 'P-rKGk8AhA0', 'wF3-4SkaSt4', 'NH1OIXijckw', 'e9yK1QndJSM', 'xKWLLiuZ42k', 'm5I-Vs_l9Fs', 'TWLA6si4Tak', 'wiMfSjqBhkw', 'ASieFWW1U2M', 'RexUJeWmzSE', 'MuuA0azQRGQ', 'kfmPfF0uons', 'Zk11vI-7czE', 'phsU1vVHOQI']",Ingraham: The left has no intention of letting society return to 'normal',678
,1,-1,-1,C92LlAnGScc,"['1ababe', '1abbd', '1abdbc', '1acacc', '1acadb', '1acaed', '1accde', '1acdb', '1acedc', '1acee', '1adaae', '1adab', '1addcc', '1adedc', '1adee', '1aeeae', '1aeeec', '1bbacc', '1beacc', '1beae', '1bebad', '1beead', '1beec', '1daeae', '1daeec', '1dcba', '1dcbea', '1dccba', '1dcdba', '1decac', '1deeba', '1eabbc', '1edbdc', '1eddcd', '1edded']",-1,11.519858434919387,162,,[],,-1
TopTrendingVideo,1,1683,687,HsvVr1dHw0Q,['1bdede'],16,0.42666142351553205,6,2014-06-20,"['Z3j6e50VKkE', 'JcCXXHknUbc', '-JT0Fw2Y7nY', 'LaYvZjm23DA', 'EoTZyNbLyKU', 'q4EEUQWXNsY', 'jQQD-rjdY2A', 'FCdqCo9ewPM', 'bQrRuLuCIVc', 'Lg7Uodm91CY', 'SVSqJf2yzeI', 'WscvmTmNB_k', 'Hdia8WuUfJE', 'fP9r5u0BZww', 'DAospXI6iA0', 'uo7gE-kqpGE', 'g53eXe1iQGg', 'Zof3MqybfEQ']",Leo Harlem: Desplazado con los nuevos bares - El Club de la Comedia,5
CEAAColmex Centro de Estudios de Asia y África,1,69,4813,0AYMo1ZhV0I,['1cdccb'],766,0.14222047450517702,2,2017-11-09,"['HER677ic7Bc', '7OpD183eECY', 'FxtOJ6h1wt4', 'Op86o8D5X_8', 'qyn8WWZXsLE', '3BABbPNyvIo', '_zZqwtEdgJk', 'gNyt66wPwOc', 'wldg7c8R3_8', 'yLvE23hZzVI', 'rWIwnl1FNyE', 'OfCCfAI4nQ4', 'Nku9rIl8zRg', 'RxTDc8a4iFM', 'Lv9B1i5tpYQ', 'rcKe3sZ8Ffk', 'BrkbJUcn4Z0', 'vIiZl0rJVmE', 'XIQjdnIbfBQ', 'e_Snu0jwcNc']",Conferencia: Los rollos del Mar Muerto y los orígenes del cristianismo,51
John Bartholomew,1,161,3278,Ao9iOeK_jvU,['1eecce'],9964,0.28444094901035505,4,2015-01-01,"['TWJ6751RRis', 'xh4sO1ICS_Q', 'M624T3PTggU', 'k1SCXb2WA2U', 'wu-iqXj8GYc', '-S6Fd0v4tYo', 'vcUAVy7_q4E', 'MNyrbGiyY3E', 'U2huVf1l4UE', 'RKSGA62SPlM', 'qf7NifPzeKI', 'tYOnym3ZINU', 'uDi6s89ooak', 'I5o2d9slUCM', 'lNO9KCloLRE', 'DnBBmPGL1uA', 'HfCYN2dM608', '_9EHZVKWG6Q', '1uwqlAvVtdE', 'Ib8XaRKCAfo']",Chess Fundamentals #1: Undefended Pieces,567
ElliotL- CBGSpotter,1,85,4970,cTcvRfDJPoc,['1eedea'],874,0.071110237252588,1,2018-07-18,"['SsQya3sAC-c', 'c31sLj9dI1M', 'WChVckOlk_U', 'cjGjBiMheyg', 'MrDxgDQ5ocM', 'bzsGG-SPkVs', 'lKq6yTo3Wkg', 'RJzFICvJhGQ', 'GX5iSzMVopY', 'xjhTf86gLjk', 'LmO1d6O3j_Q', 'PVBIXGjQs_k', 'e-V0dKwyu6E', 'ad4xf2CwaV0', '8_M-RpVhxpc', '78ap6STqQdI', 'eNxTq9RrOs0', 'vYIfIltvHxI', 'LgoQHrlu3Jc', '5gIZ_0Wuh7k']",RIAT Awesome Departures 2018 | Monday 16th July,259
Al Jazeera English,1,8291,0,WisZM9CMlTo,['1dcbbe'],60,0.42666142351553205,6,2020-01-15,"['yZs4PqKlph0', '6xrJy-1_qS4', 'XWq5kBlakcQ', 'Z9l7aWpqkko', 'jyOnfK_UMV4', 'tqKBNQzEROc', '5KygwcZ545U', 'C92LlAnGScc', '-l7MM9yoxII', '9Auq9mYxFEE', 'BJzSJlMwQcA', 'x8xoPyeMaVI', 'zR3Igc3Rhfg', 'a0WJ1CyC2IQ', 'NvqKZHpKs-g', 'T1CPq8Y7oao', 'XU9FVqwO4TM', 'KjQNkYKj60w', 'Cm1j1fpldkc', '-LZTzfQEgIc']",🔴 Al Jazeera English | Live,-1
LastWeekTonight,1,12,1635,7VG_s2PCH_c,"['1adcbe', '1baebe', '1bcede', '1debe']",212,1.351094507799187,19,2017-06-25,"['XEVlyP4_11M', 'zw_KAW7NvKA', 'mS9CFBlLOcg', 'AZZNvT1vaJg', '7y1xJAVZxXg', 'DRauXXz6t0Y', 'KND_bBDE8RQ', 'TrS0uNBuG9c', 'mtDOr9UY-yk', 'g0MkYazCxyA', 'aw6RsUhw1Q8', 'C92LlAnGScc', 'fXPKz1klRg0', '5d667Bb_iYA', 'sCD9zjf_YRU', 'YQZ2UeOTO3I', 'YJIX11J1qzk', 'Wpzvaqypav8', 'opi8X9hQ7q8', '1tEuU_1ZGSY']",Vaccines: Last Week Tonight with John Oliver (HBO),17
FRANCE 24 English,1,6,97,dGdXZblL_B0,['1dcbeb'],101,0.28444094901035505,4,2020-04-25,"['X90qvSg194c', 'BJzSJlMwQcA', 'VDV-DWk9O2k', '8LQnILBPN_s', 'AYQ8hT8cVTE', 'h31MlRqkmwk', 'NnOVF1152GM', '-EIerKsFl1I', '_0fe6PjcR2Q', 'YMwhDMBGUPk', 'M624T3PTggU', '6Af6b_wyiwI', 'i6NhHJicfjY', '7Zioy3MjmzY', '-JRFiEmnf40', '221gjFNo2HA', 'Km-DMU1SQiY', 'M_TgTYp34_g', 'RloVKdodge8', 'KF1TU8hvPMQ']",French government announces 'historic' €7 billion aid package for Air France-KLM,3460
,1,-1,-1,TBau85UzUFI,"['1babea', '1bbdaa', '1bcbaa']",-1,1.422204745051776,20,,[],,-1
DR LA ROSA,1,44,979,uI5f5GwCNS4,['1cebea'],5641,0.071110237252588,1,2019-04-25,"['hni7wm8oNpQ', 'MU0pbgkq2-s', 'lk0Tejqzm0Q', 'HSTr8fHq7m8', '3rzPenvAB38', 'S-6Zgmzq55s', 'C_iPck5j_Lw', 'J-JSmHCJDQE', 'HHnOUJmH_Zk', 'RNFrsGl3a_I', 'ULVG1hx5Jig', 'vLNefrd94b4', 'jSwKWuG0b38', 'HgSIsj_FjgA', '5xmtWVeBlr8', '-nfQT1CbvPI', 'VjjD4JjPWow', 'lqeuyFXq7Gk', 'fpieO2RbcQU', '_WZonq5gCrw']",POR QUÉ ESTÁS DEPRIMIDO Y ANSIOSO? 6 SOLUCIONES PARA DEJAR DE SENTIRTE MAL,74
LastWeekTonight,1,32,1076,umqvYhb3wf4,"['1aebaa', '1bbaa', '1bbeea', '1bcaaa', '1bccea', '1dabaa']",122,2.204417354830253,31,2015-09-28,"['9fB0GBwJ2QA', 'QplQL5eAxlY', 'DRauXXz6t0Y', '_kZsOISarzg', 'aw6RsUhw1Q8', 'zsjZ2r9Ygzw', '7y1xJAVZxXg', 'X9wHzt6gBgI', 'G2W41pvvZs0', 'VdLf4fihP78', 'PuNIwYsz7PI', 'vU8dCYocuyI', 'Wpzvaqypav8', 'jYusNNldesc', 'J5b_-TZwQ0I', '5d667Bb_iYA', 'KUdHIatS36A', 'Tt-mpuR_QHQ', 's6MwGeOm8iI', 'P8pjd1QEA0c']",Migrants and Refugees: Last Week Tonight with John Oliver (HBO),11
AprendemosJuntos,1,2113,3295,Z3_f6a-YrY8,['1cdeac'],51,0.355551186262944,5,2018-02-28,"['f69n5VQLIQw', 'BbA5dpS4CcI', 'upAXu8-jxU0', 'gUbI39zMHV0', 'nWecIwtN2ho', 'V33U1OsFVnQ', '4ebt-yHf3mY', 'hMXe6OF3phM', '8JFqxNjd4K4', 'CsGbnenVlvA', 'vpodOZSrAFA', 'BXSuiBTBI6c', 'O16yxQN1SkM', 'jIYF9wg1fZU', '73sEuw3LYaM', 'zv2j59sVMUM', 'SMqUDGVoUr4', '_IugzPwpsyY', 'zl6iSEC0zeE']","Versión Completa: Victor Küppers, El valor de tu actitud",2
The kRiddo,1,829,710,w5e1rK4xZps,['1bddbc'],26,0.21333071175776602,3,2017-12-29,"['rvzCfai4y6I', 'y6OgF5tei0c', 'JG2HKNFOTI0', 'V4PfRI2f96s', 'sFkpOwsu33E', 'W-FCx_82csA', 'FUAhNsC2M3o', 'ZN6eSv9H9uU', 'lWmyV71Mchw', 'VIR96-Rdw7I', 'O-1rgWUZkyE', 'fYK27ivcRLU', '5Xz1_tVE_mQ', '4AU_bPKm2fQ', '2k9MpD1gM14', 'lXif-pm5N-Q', 'eFu5Bs5r6SQ', 'cUyOM3qoXCs', '-8FxNy2Q6DA', 'NZyJEJOVpnQ']",Best Comedy Scenes of Jim Carrey,2
ABC News,1,132,3550,ZE5dx7Fbvss,"['1abab', '1acaec', '1edbbb', '1eddab', '1edeeb']",774,1.6355354568095422,23,2020-04-24,"['iZVd2HNuPtE', 'w_Ma8oQLmSM', 'zjnuUQF4In4', '_w3lgXDT9GU', 'C92LlAnGScc', 'BWQNETpjPMM', 'fXD-yE2asCY', 'miSKxKi_nrE', 'dRFbwjwQ4VE', '0oX8uWNAgKs', '_nslXXnnIiY', 'nibwVszJIgE', 'va9HnnvRYs0', 'YJIX11J1qzk', 'Hdgrtko-EEA', 'amwQl6A45FY', '1jUVIFfGqcM', 'KZ-tCc3S8V8', 'XTeOrGIerV4', 'o8dy0DnlaWY']","ABC News Prime: Rush to reopen, State vs mayors, White House task force updates",63
Editorial Sirio,2,2820,12060,LkWdgxp7faI,['1cbbe'],29,0.711102372525888,10,2015-03-13,"['l5s3rJFxcIQ', 'EZK6cgLyvlU', 'q8hS8QzoQ-A', 'mGLvNE09d6I', 'bddbBikisgQ', 'oMSuXcdwQEA', 'NuRFBCoq_0Y', '1Gb_ESJbiPs', 'oVMr3i_gIzk', 'oe4B1kIDvMU', 'aHTxvuPS-Cc', 'M72p9ZtloOM', 'yGsUm8u9kpM', 'jbjROVYRMlQ', 'JpM0l_j5weA', 'SMqUDGVoUr4', 'ex9TKfHTEdY', 'fA1t0Wufp2g', 'zDo1JBMVqEg']",LOS 10 SECRETOS DE LA ABUNDANTE FELICIDAD - Adam J Jackson - Audiolibro,2
MSNBC,1,4078,948,FEpwkaJQh1k,['1dbeee'],37,1.208874033294009,17,2019-08-26,"['qmAsSFxQgNU', 'NzDhm808oU4', 'aNxd2WvIOnA', 'NxFkEj7KPC0', 'B_zdHfLeaZo', 'sQOAtztz8fc', 'zhGPItQd47U', 'sY2Et8lMj-A', 'QlaeirHJpns', '7MWxq80oze0', 'YJIX11J1qzk', '0B4nS1-ScYw', '-fUDIucr2eo', 'jSDj9E2dgWs', 'phsU1vVHOQI', 'eNA_gnl5K5A', '_3LlUlN1b2s', '_7JvFMpw_ro', '_KY83kAepHE', 'kl6I7yB-YPA']",Trump An Incoherent Spectacle At G7; W.H. Struggles To Clean Up | Rachel Maddow | MSNBC,2
La Resistencia en Movistar+,1,1873,1196,8emUM2lEngo,"['1aedeb', '1bdcae', '1bdcdc', '1bdeb', '1dadeb']",49,1.77775593131472,25,2019-01-07,"['yVfm2twvzz4', 'eIBKkUvXWv8', '_HgzlW_B3UE', 'qe9LJNs-Y38', 'teAGAJzPvoY', 'C-qb0RlOb4c', '0ALt-O36bec', '3Xqc8sJ5bJE', 'mwZOHt-Q8_o', 'blaX8tq-wCQ', '1sEUARglP58', 'pWuGw-HRXHQ', 'xllYLj5BJYw', 'q9zUXu-KNlw', 'm2Japz0oJek', 'FKiGioMjrYY', '2xWPSecAZBk', 'nLJXEX86318', 'R1FX1XDulp8', '2LCqGE6mKTo']",LA RESISTENCIA - Entrevista a Paco León  | #LaResistencia 07.01.2019,4
Borja Vilaseca,1,807,1252,ov-qo9SOW_M,"['1cadbd', '1cadcb', '1caecb', '1ccead']",18,1.6355354568095422,23,2016-11-04,"['Q_qzBtTLc4s', 'n7ZNepgPheI', 'upAXu8-jxU0', 'u78k4CUEAuc', 'SxDtcLhjk5A', 'SMqUDGVoUr4', '6hIoti1zmYE', 'RUxJj2sq_XI', 'KYlVUryGgeI', 'e4R84M1CzNw', 'yhWWVYn_4LU', 'IP8cE4T46sA', '4wVatVzYVNI', '5L8ajvydAZI', 'yUxeEnMJ6HQ', 'to3MIP7M9BM', 'yUzQG-3J1p4', '2aP4yeusbTU', 'pOBbApdp7nE']",Claves para amarse a uno mismo,910
Dr. John Campbell,1,97,3293,5ryW8lNHxtk,['1acbbc'],2020,0.21333071175776602,3,2016-07-17,"['ZkUtEXCM73Q', 'IOvmhrmN3p0', 'emOgJCoUy6Q', 'YyMiSUfZtyU', 'w21r7FfIpRI', 'eZ2iUWqWG00', 'TJ3QqNeeWUA', 'VIXaSbfNC0w', 'XM1qIEMil2A', '57fVBsJtwbA', 'edH8-mzHHaU', 'sDJsBmmXQig', 'LYAQBibxzLY', '-bt-H5VQl5E', 'W5yVGmfivAk', 'ycf6bAMKgjg', 'wwUzkzjCNCA', 'q-gr6YN3wpw', 'Hwi9dsFBuhg', '2w7F_hzqIhM']",Sepsis,273
PaulusGaleno Games & Life,1,110,562,IfAVtJWduys,['1acbeb'],2016,0.071110237252588,1,2016-05-24,"['4ngRiqiwuYw', 'AafioQ05990', 'ltW24KqVm9s', 'Tpaa2olh_74', 'DHw6Xg75kdM', 'gL0hMlQ3rgI', '485s32fNd9Y', 'AjnPVbDhZn0', 'zuxb96RS1e4', 'a0DX3tq_pic', 'vs0E50iXkZA', 'bgWTEawZa1c', '6AHV1MtkalY', 'eQHFL95QVkQ', 'wL0_jsC2pn0', 'f5zX7VRC210', 'HhFEjNv1TJE', 'Prvj7DaTQ1M', 'NzsNb2ns9Pk', 'yGYPQp57s7Y']",Vlog #4. Pulsioxímetro!,116
Good Morning America,1,2,347,LcHf0bO1wcM,['1aadbb'],44,0.071110237252588,1,2020-04-24,"['juZdV11r7Kk', 'eG3mgqxoU20', 'oAQ4BsFYqt4', 'JcGP-wJwwSg', 'eTuCKK0DRus', 'XN7Gf0SYdkQ', 'UnxW7xMF79w', 'LZ4SAyNj3bA', 'Hxgo-Qu-ZZE', 'bYeffcZB73s', 'a5tCKOw-woM', '4bx0xGj3uUc', 'OjSikfK2sO0', 'LPBfT1nxkYk', 'ayvEi_7O7fg', '72CtMFyAmjs', '_C-NxRVsu8c', '4f50KcTo8AU', 'i9I-ut1TXoA', 'ZMU2hYBMp14']",Take it from Alyson Stoner: ‘Perform with all your essence’ l GMA Digital,969
TopTrendingVideo,1,2331,769,wpRVv5u3Dtk,['1bdedb'],29,0.42666142351553205,6,2014-02-04,"['Lg7Uodm91CY', 'JcCXXHknUbc', 'Z3j6e50VKkE', 'SVSqJf2yzeI', 'Hdia8WuUfJE', 'eC2TGWmto1k', 'bQrRuLuCIVc', '-JT0Fw2Y7nY', 'Zof3MqybfEQ', 'HsvVr1dHw0Q', 'F1P4orMGkXs', 'WscvmTmNB_k', 'LUeB5mL6ZVU', 'yG928mUlb1E', 'FCdqCo9ewPM', 'EoTZyNbLyKU', 'si11Fe1ASqE', 'Lfhqz04bpZ4']",Leo Harlem: ¿Deporte? - El Club de la Comedia,7
AprendemosJuntos,1,1287,3406,vpodOZSrAFA,"['1ebced', '1edbcd', '1eddbd', '1eded']",34,0.9244330842836541,13,2019-12-02,"['V33U1OsFVnQ', '_IugzPwpsyY', 'BbA5dpS4CcI', 'J-JSmHCJDQE', 'dYLkiR14JN8', 'YE4OgG2UmmE', 'WP8WSK-6Pj0', 'KjIeQyZlSMQ', 'IoKHaljIXxc', '_cXnB-fjW3Q', 'zv2j59sVMUM', 'pm6Z2zX4xj8', 'eZPcCyFSN-Y', '1dGeuBNybg4', 'zajFows3gjU', '7GZf49yEio0', 'bJgdK_40fWI', 'EWwXjdgGPKc', 'bv0lITOSv44']","""La crueldad de esta historia pertenece a miles de personas"". Ousman Umar, emprendedor social",1
DW Documentary,1,2235,2545,lqSoLVkYYu0,"['1acedd', '1adedd', '1edbdd']",21,0.5688818980207101,8,2017-05-12,"['1NtdmNVNosA', 'eo3Jeq2xGyk', 'wkBWgGXMoAQ', 'StjIv33zJ9c', 'f3RP_01rjsw', 'wVuOtaID1Rk', 'ldo-OFJ7lSs', 'qNKdTfZ89k8', 'VGV09dUwXo4', 'gPI4pHuBnYA', 'BRRy6t5K3R4', 'pj-ONg-09Dg', 'b5dx7jQF1WQ', 'UDlJjHTDejs', 'gHHT2Nd1ZR4', 'CYoa9hI3CXg', 'zWjkWw52_UI', 'enSXkLj9iuo', 'lI2F9uBIbAc']",Traveling Iran by train | DW Documentary,4
gatitohit,1,20,969,zOnib-Sk7nw,['1bdeea'],99,0.355551186262944,5,2017-08-13,"['q4EEUQWXNsY', 'yG928mUlb1E', 'G0V4wkish5I', 'rBSyMsqAbfg', 'rki7LnpQwHs', 'cBrFNg_IFyU', 'L7msIaa7cAs', 'ULnYpjAjxAM', 'MmmuSRO1i0c', '0c1WOjMCmpo', '_MMLsXryv14', 'IZUwJwNoaqY', 'W5ulxXJP2PI', 'kurWAkiuaME', 'ZrTHaTW5wkQ', 'RzbYRF12zJs', 'rxv-xHBaxLU', 'CGs_LsrOQ_o', 'gnHSb9eJWQ8']",comandante lara del jerez,14
MSNBC,1,2563,551,0B4nS1-ScYw,['1bcbda'],28,0.497771660768121,7,2019-08-21,"['6nhoGIvOKJU', 'rFGE3X6Yhj0', 'sQOAtztz8fc', 'bu3Fum2ozwI', 'nyLDRioIWKE', 'qmAsSFxQgNU', 'BTIfGFJqLko', 'e9yK1QndJSM', 'zhGPItQd47U', 'AKgq0rnIR7g', 'AnhOeqva9N8', 'FEpwkaJQh1k', 'AJUkmCwP4ww', 'LEMklCZYwVg', 'qxF_CDDJ0YI', 'bdBgW0jygjk', 'Bmvxx_YbDsM', 'ghg4-1rEZzk', 'lx9b313N7E8', 'VbVsGxXMTi4']",Psychiatrist On ‘The Essential Emptiness Of President Donald Trump’ | The Last Word | MSNBC,2
Russell Peters,1,213,197,lw_Yi79zDh4,['1bbdba'],3773,0.28444094901035505,4,2020-04-24,"['yGiAR9e7qkk', 'goMsCPQYhlQ', 'ux8GZAtCN-M', '2NTLJZcmTi4', 'hclxkjzIxJo', '2LLZt1vWzOg', 'BtMd6PbscwE', 'uARlgFmIEOU', 'INNQ8jRbMfY', 'uTXemscTJWM', 'WozJf-c7oq8', 'vmI4LP-9a8o', '4k8L0TXRaWk', '__JnIApT4t0', 'cZskrAwULc0', 'EL3euR99uSk', '4mob7prolsg', 'ShLBBX0tvAs', 'KEwEgx_D4S8']",Is That Racial Profiling? | Russell Peters,153
Wim Hof,1,95,262,5h_3NVI20T4,['1ceded'],6184,0.21333071175776602,3,2016-03-03,"['8cvhwquPqJ0', 'nzCaZQqAs9I', '8GgAoZUYAvY', 'mxCGDFlH1_k', '3NusSodg2Rs', 'uYbHEcYbHmI', 'A9zS94x2nd8', 'uAjFZpmkEOE', 'zZp0gCFdAJg', '0R5UbCwR2zA', 'lvYI183UTVY', 'TM6WKeZ43s4', 'IU1WqemH1LA', 'IFSL_Qk9qKw', 'pAX_gfzsWTM', 'CiQcpB8nubY', 'idFd-9-4zdk', 'rkd_haKgE9U', 'Q90HDnfH99Y', 'lkFpsGIa-kw']",Alistair Overeem Talks Wim Hof Method,355
