channel,depth,dislikes,duration,id,key,likes,mult,nb_recommendations,pubdate,recommendations,title,views
MedCram - Medical Lectures Explained CLEARLY,1,122,1021,22Bn8jsGI54,"['2a', '2aaa', '2aaaaa', '2aaabb', '2aadaa', '2aadb', '2aaeaa', '2aaeb', '2aaedb', '2aaeea', '2abaa', '2abadb', '2abaeb', '2abb', '2abbaa', '2abbbb', '2daa', '2daaaa', '2daabb', '2dadaa', '2dadb', '2daeaa', '2daeb', '2daedb', '2daeea', '2db', '2dbaa', '2dbadb', '2dbaeb', '2dbbaa', '2dbbb', '2eaa', '2eaaaa', '2eaabb', '2eadaa', '2eadb', '2eaeaa', '2eaeb', '2eaedb', '2eaeea', '2eb', '2ebaa', '2ebadb', '2ebaeb', '2ebbaa', '2ebbb', '2edaa', '2edadb', '2edaeb', '2edb', '2edbaa', '2edbbb', '2eea', '2eeaaa', '2eeabb']",13,8.650749870711946,134,2020-04-27,"['Aj2vB_VITXQ', 'DtPwfihjyrY', 'tygI_Aw7i8I', 'lj3NhPgOoX4', 'MU0pbgkq2-s', 'OmKVteeuQj0', 'zJKrnpG_dAE', 'fn2yk5SbGiw', 'KpQ0zHZ8yn0', 'NM2A2xNLWR4', 'okg7uq_HrhQ', 'S1LHg-Nv53k', 'UIJCuWvarDY', 'swD9CfSBgDY', 'EL9lWBuhMOQ', 'JICtQjrn9fE', 'xBWaWqXZgko', 'W9YFXo84lCk', '5cYWd0N8nO4', 'B4UYaumLy90']",Coronavirus Pandemic Update 61: Blood Clots & Strokes in COVID-19; ACE-2 Receptor; Oxidative Stress,221
Rock Music,1,750,5065,2zP2BKejjk8,['2bdbce'],10,1.291156697121186,20,2019-10-30,"['DHfYI7o3_PU', 'J2rETkojzd8', 'hUCnRMv-1zQ', 'EKoZJCHA8I8', 'DNYq-gcsWac', 'AKPLhwFhxP8', 'sc2ysHjSaXU', 'siDMW_kB7Qc', 'eiIZYJ9i5AE', 'A22BH5k7pi8', 'fTn9fP2j3S0', 'eYhy5z2exQk', 'IF8Wt9w51NU', '8rwNWETyIDQ', 'aQ1fdwqTVK0', 'Uc1PKpNQQc4', 'c8shqjGS_3U', 'C6YZ9lpqQOU', '8AWqqCIwZsY']","Scorpions, Bon Jovi, The Eagles, Aerosmith, U2, Led Zeppelin - Now That's What I Call Power Ballads",922
Nancy Sinatra - Tema,1,33,194,84Dk_7_O-KQ,['2bcbdb'],484,0.193673504568177,3,2014-09-24,"['YwkTuhubRbQ', 'JLDIcV44flY', 'OEFa4ztm9P0', '791z7Nb985Y', 'h02LY6KnyoI', '_C2vqI9FVwg', 'waAam2n0kB0', 'Qp6D71kQRhA', 'kXc5Oe_kj8k', 'V5BF1V1pbTs', 'KuK6-BBEEQQ', 'FlhJx_b3g8A', 'cTpvirQ-hPA', 'yCGFfz7LfDQ', '4BQ7CTcrGm4', 'rm-2NzJm2QE', 'yczJr9boPTQ', 'gUUdQfnshJ4', 'eMtErJnHRvo']",Elusive Dreams,70
Dire Straits - Tema,1,10,349,cF3OWCYLLVQ,"['2aabcd', '2baacd', '2babcd', '2bacad', '2bacd', '2badbc', '2bcabd', '2bcbad', '2bcd', '2bcdac', '2bcdde', '2bdccd', '2bddd', '2dabcd', '2eabcd']",138,3.034218238234787,47,2018-07-31,"['UILXqPii8go', 'bukPjk5zdLc', 'fvGl-WQjCFE', 'ZvOrqlB1iLI', 'hjpF8ukSrvk', 'T-3qF8v9CTw', 'vHXjcdNIN-Q', '7G2-FPlvY58', '4LZVRmAMdhU', 'x-xTttimcNk', 'IGLVMBTIAPE', '2c1FqqNF7O8', 'QkF3oxziUI4', 'EqPtz5qN7HM', 'JRDgihVDEko', 'f8OHybVhQwc', 'jVHhV3A5C5c', 'jhdFe3evXpk', 'kaOOfci2YC8']",Sultans Of Swing,15
Digiday,1,6797,2867,pni_kDv9BsU,['2addee'],61,0.193673504568177,3,2016-02-09,"['P_6vDLq64gE', '4jwUXV4QaTw', 'vsMydMDi3rI', '6dv8zJiggBs', 'kATRHt_6_5k', 'HRl0dvPRkSI', 'tpJcBozuF6A', 'NNnIGh9g6fA', 'rk_SMBIW1mg', 'Q95in8mCPRM', 'v4P2Qwh1QCU', 'JASUsVY5YJ8', 'llctqNJr2IU', 'KM4Xe6Dlp0Y', 'RN92zQj9b8w', 'to5qRLRSS7g', 'bQxqIKTO2Ck', 'W3P3rT0j2gQ', 'XjGCV2XFbSk']",Former CIA Officer Will Teach You How to Spot a Lie l Digiday,7
strawberrybanana28,1,533,380,g0TAfk5rJS8,"['2beacb', '2bebbb']",13,0.387347009136355,6,2009-02-21,"['gFRWbugvySM', '2TEzXjroBf4', 'TEeciEYlK00', 'XVWSL3tE8tU', 'phHq2iG9mmY', 'vkOylp_x0cY', 'pPwgmjjfqOU', 'C8QJmI_V3j4', 'k1ljpLQ1V6Y', 'Y5ErvkbZ7GQ', 'WFb5TnHDo6c', 'H4XODS21Shc', 'MmOau-PMWJk', '1eNSWZ4x2ZU', 'i4Yh9VgB58w', 'qYWF3y-dqUc', 'A9UbBVJIEiM', '0ZARYxRmNWg', 's7zwEjYHH0I']",15. Sade - Cherish The Day,1
Roberta Flack - Tema,1,2093,287,l2n167F0eBc,"['2aabec', '2baaec', '2bcce', '2bdcec', '2bec', '2becba', '2beccb', '2becde', '2becec', '2dabec', '2eabec']",37,2.3886398896741943,37,2014-11-07,"['-UbpcAqRowU', 'NR89UgCEfio', 'VqW-eO3jTVU', 'GG7aDbD4wmY', 'wyXNQiRCfRg', 'nvF5imxSaLI', 'kXc5Oe_kj8k', '8ggLv1kWOxY', 'Qp6D71kQRhA', 'tV9Dd_PHRh0', '8orNnmlTL0I', 'jVHhV3A5C5c', 'ubrfaD9DIus', '2t5VNI0XlwY', 'IGs0aDR8bhA', 'eN3Fmpnoado', 'l2Cw-ayAaJw', 'h6mLe1_ha2A', 'ryGlgkvqzKE']",Killing Me Softly with His Song,2
Mastadon,1,168,4916,xJDmIcGWjwE,"['2baced', '2bcaac', '2bcad', '2bcbcd', '2bcee']",7734,2.130408550249957,33,2019-08-13,"['rm-2NzJm2QE', 'lR7icNffxXE', 'A0QkGThnKNQ', 'rdi0XoOCV04', 'xw20n4pO258', '9eJti49OvE8', 'HrM-Xhb-kXM', 'S6lDGgs7jAc', 'PxaMegcmrNU', 'Ze1T1exJ6vQ', 'TnI7fcP_Pnk', 'Uc1PKpNQQc4', 'R3hL5gj9YKc', 'Kt-tLuszKBA', 'V8oaxsHC0fs', 'GTYJvWUHIec', 'gQEBgbLWWec', 'AWrQiF0nkXw', 'X0qMsUOrJCA']",The Best Tarantino Movie Tracks,685
LAB344,1,717,380,0IgWlDDjzfI,['2bdaea'],21,0.06455783485605901,1,2014-06-07,"['oUt1-Y6oBsk', '3meKlaJL3qo', 'kLg9rX5MCCA', '33QyhN3Eoe8', 'aI9lo5BRJmg', 'D3X1aExRYqs', 'a9yZZ8nf0LU', 'E7VgstsVS44', 'jlw2l6_Q3J4', 'gQmnxlxcoi0', 'fdYVHxoMNDs', 'XCnpOcxVvuA', 'SbFqIRSX6js', 'sxbGKZIWAdk', 'aWGzr-kOoQY', 'tMZMhot1wU0', 'EE-ZsGvUAR4', 'jZMQGUKbaGs', 'Fn_xJtady_k']",Duran Duran   Save A Prayer,3
CrashCourse,1,826,553,GIJK3dwCWCw,"['2abeea', '2deea', '2deebc', '2edeea']",40,0.9038096879848301,14,2015-12-08,"['2DFN4IBZ3rI', 'gKkvTXLvbhs', 'PSRJfaAYkW4', 'ib8-t7oENWw', 'JQVmkDUkZT4', '5AXApBbj1ps', 'I7orwMgTQ5I', '7Hk9jct2ozY', '2-JmbQ9Dlco', 'rd2cf5hValM', 'wHCJUMBKgyo', 'uVUf_pt7Sh0', 'PzunOgYHeyg', 'qPix_X-9t7E', 'zQGOcOUBi6s', '4cpzrcp5M7Q', 'lj3NhPgOoX4', 'X9ZZ6tcxArI', 'k9QAyP3bYmc', 'fSEFXl2XQpc']","Immune System, Part 1: Crash Course A&P #45",3
intersurgical,1,42,1519,AafioQ05990,"['2acced', '2dcced', '2eeccc']",1163,0.645578348560593,10,2019-04-02,"['gL0hMlQ3rgI', '5vFSE2m82tc', 'eQHFL95QVkQ', 'QTN5wOE3ufY', 'jOkO2lfny5A', '0BN-hU4oAtI', 'zh-0br7NrDY', 'bNclSxgE5O8', 'NCy0Z557e3M', 'f5zX7VRC210', 'L2_PLf67P2g', 'tygI_Aw7i8I', 'STdAdYvoebA', 'JVasI-9lKRE', '9si7_K_4mKM', 'UIJCuWvarDY', 'C8lkrhK9IWo', 'IQCcC5n1aQA', 'F4YHATY2bEU', 'sxsCoiP_hhU']",Dispositivos para oxigenoterapia : Spanish,89
Ana Maria Lajusticia,1,2335,3711,9WjwZGYDcxs,"['2aeadc', '2dddac']",32,1.291156697121186,20,2014-12-09,"['cYpiVg9sVQo', 'XIZnwJRf_Y8', 'FA92LKEztOY', 'Qmf2BOj-s9U', '9Jnytdb2JYk', 'MU0pbgkq2-s', 'Sc27blmGgvY', '6iYDwmQFLOc', 'cXAGZWwSV5k', 'vG2_q5TynGE', 'gP1tOi8jBHg', 'yYAbKx_ItwI', 'ZclxaHoWisA', 'Y5SOpFlWfFY', '1a9BYpIVneA', 'rm70B_L-aEQ', 'pd-HIiqEXyA', 'XMaRyl-HlAY', 'MjwELvhgYOg', 'hLwsPnNAjjc']","Taller Alimentos para combatir la artrosis, osteoporosis y rebajar el colesterol +Bernat Parte 1",1
Dan Martin,1,1951,493,aZT_OxPRmSw,"['2bacee', '2bcdbe']",42,0.25823133942423704,4,2014-05-15,"['k9o78-f2mIM', 'Ze1T1exJ6vQ', 'OY1xB2qFoYY', 'uS90B4sZf7U', '6VwK4iuH_EE', 'x194HbAI-og', '6hBLHkmBKDg', 'aOXfJnv6LNs', 'Zjh80iwj8rg', 'AVER6hyoyJo', 'BXqPNlng6uI', 'MjUqfRrWwcM', 'c8uAnqwWERM', 'DPL_SV3n7IU', 'Kt-tLuszKBA', '0pKcbU_NaGo', 'OorZcOzNcgE', 'kIufLA7Bx2Q', 'Nnu1E5Kslig']",Riders On The Storm - (The Doors)  Extended Remastered Version,5
Secrets and Colors by Miriam Llantada,1,76,608,I6NCYudIm4k,['2dddba'],5444,0.387347009136355,6,2019-12-22,"['ZRsZBphgxVU', 'ogwcRLkjrHY', 'COTGRT4_f6o', 'DsIOg-8WgRs', '1dJiCl-wvnk', 'fhKGdT4naI0', 'Qvi1c8XVsUk', 'hO2QOnFYIzI', 'KgD0AYvoeb0', 'fEzsrJRyqoU', 'LqrYZ-hvrW4', '3UTuv11V_ww', 'ZcOQf18LR3w', 'IrijVWgpxKA', 'UflvD7iAXi8', 'aq7hv5whboE', '9GE1DcpKFdY', '6wy4W4YYGto', 'BtibUXh8OGI', 'UR2bQUHctA0']","MASAJE FACIAL: ELIMINA PAPADA y DEFINE ÓVALO, by Miriam Llantada.",109
Escuela de Salud Integrativa,1,16,3515,fN5CkwIj4JQ,"['2aeed', '2dbeed', '2ebeed']",212,1.420272366833304,22,2020-03-19,"['sfPNIrZDpGM', 'b97uDrKCq0Y', 'fcqzLIFAimQ', 'MU0pbgkq2-s', 'c7O8clpqYLg', 'p_w26ct1pK0', 'qf01PT0sO10', 'C_iPck5j_Lw', '9hvy5puenNc', 'J0YbX7E9MM0', '6-9UQb0FaqM', 'IzD2Yaz7pt0', 'cAnY3VHoEpo', 'eTAZ05Xa3SA', 'wQ5u152Njqc', '334vgXZ9U-U', 'hOQRzHy4Qmk', 'bunkCggp0TM', 'kjDGVrgL6ZQ', 'L_sJscki9dQ']",BINOMIO MÚSCULO-HUESO: lo que desconocías de la suplementación deportiva,6277
Borja Vilaseca,1,245,2229,KYlVUryGgeI,"['2aebee', '2aecee']",4381,0.5164626788484741,8,2017-05-08,"['e4R84M1CzNw', 'pOBbApdp7nE', '4wVatVzYVNI', '5L8ajvydAZI', 'PP9fO-PvR6E', 'yUzQG-3J1p4', 'efGy6yIxCQ0', 'SxDtcLhjk5A', 'to3MIP7M9BM', 'YTwCJ02ceZ8', 'iOIC3OiQt3E', 'n7ZNepgPheI', 'QaX8J4Dtt4c', 'exYUoz-Y4kg', '9sSDK-OVm9s', 'RUxJj2sq_XI', 'Qc6nKy6GMLo', 'ov-qo9SOW_M', 'BOXkHveJiIc']",Las 9 trampas del ego espiritual,188
Dr. Veller,1,142,1489,tygI_Aw7i8I,"['2aaabc', '2aaac', '2aadbc', '2aadc', '2aaddb', '2aaebc', '2aaedc', '2aaeed', '2abaac', '2abadc', '2abbbc', '2abbc', '2abc', '2abcab', '2abccb', '2abcdb', '2abdab', '2abdb', '2ac', '2acaab', '2acab', '2acacb', '2acadc', '2acaea', '2accab', '2accb', '2acdb', '2adecc', '2aeaec', '2aeebc', '2daabc', '2daac', '2dadbc', '2dadc', '2daddb', '2daebc', '2daedc', '2daeed', '2dbaac', '2dbadc', '2dbbbc', '2dbbc', '2dbbdb', '2dbc', '2dbcab', '2dbccb', '2dbcdb', '2dc', '2dcaab', '2dcab', '2dcacb', '2dcadc', '2dcaea', '2dccab', '2dccb', '2dcdb', '2ddab', '2ddadb', '2ddb', '2ddbab', '2ddbcb', '2ddbdb', '2deaed', '2deedc', '2eaabc', '2eaac', '2eadbc', '2eadc', '2eaddb', '2eaebc', '2eaedc', '2eaeed', '2ebaac', '2ebadc', '2ebbbc', '2ebbc', '2ebbdb', '2ebc', '2ebcab', '2ebccb', '2ebcdb', '2edaac', '2edadc', '2edbbc', '2edbc', '2edc', '2edcab', '2edccb', '2edcdb', '2eddab', '2eddb', '2eeabc', '2eeac', '2eebab', '2eebb', '2eebcb', '2eebdc', '2eebea', '2eecac', '2eecda', '2eecee', '2eed', '2eedab', '2eedcb', '2eeddb', '2eeead', '2eeeee']",8015,24.467419410446475,379,2020-04-21,"['UIJCuWvarDY', '8ZGyqViOUsc', 'T2IQWr0568g', 'rQoDrrxDuW8', 'lzgWnOsxS4U', 'rqKVIqsqb08', 'EL9lWBuhMOQ', 'MU0pbgkq2-s', '6W9v9VTX_Q8', 'trYU05Dc-TY', 'NmdG4EI4z0Y', 'j7bYLCzmCwk', 'pgiwC_HIYKw', 'LHHPByuC-9Y', 'gr5cht1Ri5o', 'y6R9Lqkhkt8', 'zxxUH3i6k9g', 'ofFcILsQH5Q', 'p_w26ct1pK0', 'UbfJIx0nQ7A']",COVID19  Y RESPUESTA INMUNE TROMBÓTICA,193
Kurzgesagt – In a Nutshell,1,1715,520,BSypUV6QUNw,['2adedd'],304,0.45190484399241504,7,2019-07-28,"['VzPD009qTN4', '7_e0CA_nhaE', 'BtN-goy9VOY', 'qNWWrDBRBqk', 'oakWgLqCwUc', 'xZbcwi7SfZE', 'YI3tsmFsrOg', 'dGiQaabX3_o', 'h6fcK_fRYaI', 'p_8yK2kmxoo', '16W7c0mb-rE', 'uqKGREZs6-w', 'H6u0VBqNBQ8', 'dqwpQarrDwk', '-O5kNPlUV7w', 'pP44EPBMb8A', 'PzunOgYHeyg', 'udFxKZRyQt4', 'n3Xv_g3g-mA']",Pequeñas bombas en tu sangre - El Sistema de Complemento,4
Escuela de Salud Integrativa,1,44,14380,L_sJscki9dQ,"['2aaaee', '2abbee', '2acbbe', '2accde', '2acebe', '2addce', '2aeaae', '2aee', '2aeeae', '2daaee', '2dbee', '2dcbbe', '2dccde', '2dcebe', '2dddee', '2eaaee', '2ebee', '2edbee', '2eeaee']",827,5.293742458196863,82,2019-12-14,"['MU0pbgkq2-s', '334vgXZ9U-U', '6-9UQb0FaqM', 'fN5CkwIj4JQ', 'rqKVIqsqb08', 'gVPRagJXXCU', '8ZGyqViOUsc', 'C_iPck5j_Lw', '5PKGRapSvc0', 'bunkCggp0TM', 'p_w26ct1pK0', '9hvy5puenNc', 'c7O8clpqYLg', 'J-JSmHCJDQE', '1JLk9WleZtI', 'J0YbX7E9MM0', '6avaZow7JV0', 'GEUK0_Dd0DU', 'cAnY3VHoEpo', 'eTAZ05Xa3SA']",NUTRICIÓN Y MICROBIOTA: SU PAPEL EN LAS ENFERMEDADES NEURODEGENERATIVAS,37
Tito & Tarantula - Tema,1,54,357,hZgcdijEPcc,['2baceb'],807,0.06455783485605901,1,2019-06-30,"['2sVazLEaMMM', 'Fdvkd88IOhs', 'f_iJeR8SUw8', 'RDr-RFQr5NA', 'anGYFI_hmII', 'zsSaMCMUbaw', '7x60p7UNLnQ', 'fKKNPLowteY', 'zQwbqtyUT_o', 'FWURjnuARV0', 'xJDmIcGWjwE', 'd1Rb-6oJiNI', 'NBUUUljYQDo', '7G2-FPlvY58', 'yCGFfz7LfDQ', 'HLrqNhgdiC0', 'b2Q1FYuIaqA', 'Qxj81OPndMw', 'G9KG7_Jd4WE']",When You Cry,61
Playlist Rock,1,222,5337,FuD9mnWmbpE,['2baeaa'],2160,0.25823133942423704,4,2020-03-06,"['fTn9fP2j3S0', 'PxaMegcmrNU', 'rdi0XoOCV04', '_NJKfqpDjAA', 'aQ1fdwqTVK0', 'A0QkGThnKNQ', 'sc2ysHjSaXU', 'dXLLzpZO_YA', '0sBW381XzBA', 'R9saiqvDz0Y', 'VHjQpNTx9C8', 'Uc1PKpNQQc4', 'C8Ne6MUseaY', 'ZSFvDA-gh4k', 'fWmxw6SRBK8', 'DibevdT56pQ', '-zFPVF52Ma0', 'v6FZu02Phwk', 'd_6D6qFGyKA']","Bon Jovi, Scorpions, Led Zeppelin, Aerosmith, Eagles, U2 ♫ Best Rock Songs Playlist",249
EMCrit,1,45,2839,mZqNiQxJLSU,"['2aaeec', '2daeec', '2eaeec', '2eec', '2eecaa', '2eecbb']",1312,0.83925185312877,13,2020-04-04,"['dTGpWDIzEPQ', 'HzUEI-z77Uk', 'Te0WLR71HwA', 'KpQ0zHZ8yn0', 'Elgct0nOcKY', 'tygI_Aw7i8I', 'B4UYaumLy90', 'RscVhN2HX_8', 'CjEhV68GcD8', 'Sc27blmGgvY', 'W9YFXo84lCk', 't1lxq2OUy-U', 'yDfw95e2Qkc', 'sQwheE7wJZY', 'n0Stua9YKu8', 'GCSXNGc7pfs', '6C-wfV27bzI', 'Bt9KQ8q6WJE', 'ZxbPcuAm_rE', 'doR0Ejy4eo0']",Webinar on Avoiding Intubation and Initial Ventilation in COVID19,101
Zero To Finals,1,14,917,_jBpv9fYSU4,"['2abeec', '2debdb', '2deec', '2edeec']",1020,1.291156697121186,20,2018-01-21,"['9r0xzlpNjTw', 'mFNxXfwlP3A', 'gKkvTXLvbhs', 'h6sGMaf6Yew', 'k9QAyP3bYmc', 'wHCJUMBKgyo', 'PzunOgYHeyg', 'QdYuibhnUuE', 'lj3NhPgOoX4', 'FpJx4zGpsmI', '9_uTdCHp7vI', 'JeV-HuPq7CI', 'lxC-3MpIMUo', 'zg61a3BoR8Y', 'fSEFXl2XQpc', '_oI0jVN4TTI', 'lh1ATdQEfcw', 'NMOHWry8EDc', '_VhcZTGv0CU', '3L7eM81CTzA']",Understanding the Immune System in One Video,31
lightfootfan - Char,1,1,445,1U-0sZcwKYU,['2bdbbb'],10,0.06455783485605901,1,2016-05-28,"['BQ2NIM7zzl0', 'V1Qh2fxsslw', 'bZo3G6Fcy9U', 'APWhx97QvxE', 'q9eKLPCciWw', 'bX0lVVUQ0qg', 'nvTh1xtMyXo', 'kIufLA7Bx2Q', '33QyhN3Eoe8', 'IcK8Kzqotrk', 'SgXSomPE_FY', '5pwNvYC0_GM', '3VsbE8HRlg4', '_G6NtIVZhRE', 'DHj00MIPMCI', 'jzxL4Rwqdwc', 'Fk0V_GGa2XM', 'sAM_pziZnZk', '8Pa9x9fZBtY']","Baby Did A Bad Bad Thing -  Chris Isaak - Massey Hall, TOronto-May 24,2016",1096
Yuridia sus mejores,1,1181,5220,Is8RzzimQk0,"['2bbacc', '2bbccb']",8741,0.5164626788484741,8,2018-02-02,"['MKVDSYTGLvY', '7Fay-bhZwpk', 'kF7baIwhiRY', 'P-qG3S73bY4', 'cn5ZxFXJSSo', 'WLeZ8kUPhZo', 'ipwgpnJbKQc', 'tmqSJPTDYqs', 'a2QwKXfGFf4', 'y1mmA8Mngf4', 'dJot1o2imZ8', 'a2rS9oWtyKo', 'mCCGDeZ-dI8', 'kQgXjb6Fycc', '2JJmtGQ23JQ', 'Cs-Eahi70K0', 'bSpMcKi8UuE', 'hUCnRMv-1zQ', 'A22BH5k7pi8']",CHAYANNE RICKY MARTIN LUIS MIGUEL CRISTIAN CASTRO (SUS MEJORES EXITOS ROMANTICOS),1
Natasha Bedingfield,2,11,227,b7k0a5hYnSI,['2bbbe'],474,0.581020513704533,9,2009-10-25,"['gte3BoXKwP0', 'Y6-0jkJPh1k', 'xSZBIs0gs0E', 'btm6GcdPK80', 'AIOAlaACuv4', 'iWako3_ENlk', 'Jne9t8sHpUc', 'rjOhZZyn30k', 'nZXRV4MezEw', 'kn6-c223DUU', 'e5RuGj0g1tk', 'VV1XWJN3nJo', 'gH476CxJxfg', 'keYXzDh5JEQ', 'bx3s99FNXzI', 'h_m-BjrxmgI', 'Ubw3TRj7RX0', '1AJmKkU5POA']",Natasha Bedingfield - Unwritten (US Version) (Official Video),86
Ana Maria Lajusticia,1,5288,3072,cYpiVg9sVQo,"['2abdda', '2aceda', '2aead', '2aedcd', '2dbead', '2dceda', '2ddaea', '2ddda', '2ddddd', '2ebead', '2eddda']",72,4.260817100499914,66,2016-04-01,"['XMaRyl-HlAY', 'ECiEEXEoFTo', '9WjwZGYDcxs', '9Jnytdb2JYk', 'gP1tOi8jBHg', '5qD7pbw-_2U', 'QEkwdnYrE60', 'Z_C3Jn3PyXc', 'Qmf2BOj-s9U', '6iYDwmQFLOc', 'NNkN4G_LD6M', 'c3gt4M7l58I', '1a9BYpIVneA', 'XIZnwJRf_Y8', 'Bdc6NoQenj0', 'ZclxaHoWisA', 'SMqUDGVoUr4', 'oZL0xkPcVJU', 'ogwcRLkjrHY', 'AV8fvhrLSEk']","Conferencia ""EL MAGNESIO Y EL COLÁGENO CLAVES PARA LA SALUD""  Parte 2",3
Tropical House Radio,1,111,9166,MVZQBLce60w,['2bbcbd'],1829,0.12911566971211802,2,2020-04-24,"['q8KkjaW8PDc', 'r9D856KkLqU', 'VQ1a4SuXIiw', '7iUe0-mKxog', 'PuJQhtg1VCM', '3_PomnWIkh8', 'dXLLzpZO_YA', 'ASKmFZjla5k', 'KGHAbXYR8Eo', 'EvvB5nYrXw0', 'xitnrhcUxJs', 'VtSGcxosGfo', '36YnV9STBqc', '6WtMvyST7ds', '_aUwuTgm9Js', 'ahsWmQIYYpc', 'J45RKx4Lw-c', '8-yELjoG294', 'tHdNvfLym80']",Mega Hits 2020 🌱 The Best Of Vocal Deep House Music Mix 2020 🌱 Summer Music Mix 2020 #50,196
ROCK & ROLL,1,3074,6101,C8Ne6MUseaY,['2bedbd'],30,0.193673504568177,3,2018-04-27,"['4ny3T8p4oH0', 'R9saiqvDz0Y', 'hUCnRMv-1zQ', '1mj1C5IPvVw', 'aQ1fdwqTVK0', 'gS4V8aeF9U0', 'sc2ysHjSaXU', 'eiIZYJ9i5AE', 'ZSFvDA-gh4k', 'cejdHpX010E', 'v0Bu3M4r4K4', 'feaX4ls9QCc', '2zP2BKejjk8', 'aOXfJnv6LNs', '0sBW381XzBA', 'Ze1T1exJ6vQ', 'I6YyrmtEf1k', 'iDzig003Qcg', 'ReewS3KC1QY']",Rock Clasicos en Ingles de los 60 y 70 y 80 - Canciones De Rock Clasico,4
VPRO Documental,1,1293,3000,hIXhnWUmMvw,"['2addd', '2dbddd', '2ebddd']",31,0.83925185312877,13,2019-12-20,"['kFQJNeQDDHA', 'WBFoV6jn79c', 'JHDkALRz5Rk', 'fJ0josfRzp4', 'k5OAjnveyJo', 'zQCTeGKHsVc', 'GFD_Cgr2zho', 'tQd_5as_cMY', 'BwyDCHf5iCY', 'th3KE_H27bs', 'O90PShJVu58', 'd-6EXZ7yM2E', 'Wm69ik_Qdb8', '4_xQ5JisFuo', 'ed2FWNWwE3I', 's0dMTAQM4cw', 'tR_6dibpDfo', 'Gdd7dtDaYmM', 'MNM833K22LM', 'giQ8xEWjnBs']",Shoshana Zuboff on surveillance capitalism | VPRO Documentary,1
DireStraitsVEVO,1,17,292,jhdFe3evXpk,['2bdadd'],405,0.193673504568177,3,2010-02-23,"['T-3qF8v9CTw', 'Z3_HTGdLXL4', 'TvnYmWpD_T8', 'Fk0V_GGa2XM', 'gAirINwjaxE', '5rOiW_xY-kc', 'wTP2RUD_cL0', 'tAGnKpE4NCI', 'cF3OWCYLLVQ', 'EMRJT2ebvAk', 'ci3OyvBvWnQ', '2c1FqqNF7O8', 'kd9TlGDZGkI', '54W8kktFE_o', 'VNNTKZ4hEyw', 'no4qgpbJQ7E', 'h0ffIJ7ZO4U', 'u9Dg-g7t2l4']",Dire Straits - Brothers In Arms,110
Andrea Navarrete,1,678,614,arJBdi9I8OA,['2dddbe'],26,0.45190484399241504,7,2019-02-04,"['tcCio4hZSwI', 'ImnH2l9KuPE', 'rN_P8VZ0Bs0', 'e9PkmCqK7DA', 'pT58_5gPL9A', 'b0uFpe3CDUE', 'SpQAoRF17RY', 'uw_W2XANlD0', '-l9svBTuR_Q', '7YcG0OzLfhk', 'UDNKpKNJyTE', 'h7rwYTajsAw', 'eIidOVtQjZE', 'TrGuUJ28PuE', 'X4jHi-Vonc8', 'hfcJYtrjpk4', 'zDuq2I7MDBg', 'JrR0KDukTHw', '4pIqVScvwCg']",Cómo agrandar los ojos con maquillaje | AndreaNMakeup,1
Phuc,2,254,5508,XVWSL3tE8tU,['2bedc'],4074,0.9683675228408891,15,2019-06-02,"['DNYq-gcsWac', 'fWmxw6SRBK8', 'hUCnRMv-1zQ', '9q7L6wvU1_I', 'PxaMegcmrNU', 'GGYkF5feCAQ', 'eYhy5z2exQk', 'R3hL5gj9YKc', '_V35I6IqQO0', 'HFjkySrueys', '_MDtpITjnnY', 'PXJJASDGc24', '4QCihKMormo', 'uRd3pwHj0V8', 'rdi0XoOCV04', '4zzyYk-cCIM', 'YIMzjNm0z9M', 'A0QkGThnKNQ']",Simply - Simply Red Greatest Hits Full Album - Best Songs Of Simply Red,465
Nancy Sinatra - Tema,2,184,183,98xefxli1JI,['2bcbb'],4321,0.645578348560593,10,2014-09-24,"['KuK6-BBEEQQ', 'JLDIcV44flY', '791z7Nb985Y', 'jl0d0Q7MyzA', 'NGorjBVag0I', 'iqGDxKKEhjE', 'G2z7jgFN97w', 'YLp2cW7ICCU', 'GU35oCHGhJ0', 'XgFtQPgHyek', 'J2rfZdqinIA', '84Dk_7_O-KQ', 'oU6uUEwZ8FM', 'OEFa4ztm9P0', 'G9KG7_Jd4WE', 'QEdPe1SxitI', 'FlhJx_b3g8A', 'iObGpqXKBdY', 'iYYRH4apXDo']",Lady Bird,329
EMCrit,1,58,5668,dTGpWDIzEPQ,"['2eeca', '2eecba', '2eecea']",1284,0.7101361834166521,11,2020-04-12,"['mZqNiQxJLSU', 'Elgct0nOcKY', 'tygI_Aw7i8I', 'HzUEI-z77Uk', '6C-wfV27bzI', 'YRfwZcLeOm4', '22Bn8jsGI54', '5vFSE2m82tc', 'Te0WLR71HwA', 'W9YFXo84lCk', 'RscVhN2HX_8', 'AiwrtgWQeDc', 'UIJCuWvarDY', 'hIxwizlu4w8', 'GCSXNGc7pfs', 'sQwheE7wJZY', 'EL9lWBuhMOQ', 'B4UYaumLy90', 'klnVOjE1O-I', 'lj3NhPgOoX4']",COVID19 Respiratory Management,76
